customer_id,annual_income,total_debt,debt_to_income_ratio,missed_debt_payments
7507,1103843,1017581,0.921853017,2
7508,934395,508282,0.543969092,2
7509,646384,877708,1.357873957,1
7510,1327963,1679327,1.264588697,5
7511,1885258,1386319,0.735347098,0
7512,754755,1092421,1.447384913,4
7513,1681317,1168402,0.694932603,3
7514,1687829,1266713,0.750498421,5
7515,515094,531826,1.032483391,4
7516,1261354,203128,0.161039645,2
7517,1973847,268861,0.136211672,1
7518,716001,1548984,2.163382453,0
7519,1340556,1780914,1.328489075,4
7520,493627,575316,1.165487301,2
7521,1593718,641343,0.402419374,3
7522,841239,1799030,2.138548023,0
7523,1290153,1633829,1.26638391,3
7524,979169,1989184,2.031502223,2
7525,750982,1460654,1.944992024,5
7526,613346,852840,1.390471284,4
7527,1373858,1900931,1.383644452,1
7528,1590477,457732,0.287795422,0
7529,1530630,1579886,1.032180213,0
7530,560699,394395,0.703398793,2
7531,1148493,1836294,1.59887261,2
7532,746021,910716,1.220764563,1
7533,1504016,718170,0.477501569,2
7534,866142,1465679,1.692192504,2
7535,1409004,899240,0.638209686,1
7536,822539,1484192,1.804403195,3
7537,907257,689097,0.759538918,5
7538,1371394,1771093,1.291454535,1
7539,893386,232629,0.260390246,1
7540,1996923,1655012,0.82878108,2
7541,395053,1367055,3.460434423,5
7542,1888503,1362634,0.721541877,2
7543,1934510,391003,0.202119917,4
7544,807803,1155403,1.430302933,0
7545,1709669,1573864,0.920566496,1
7546,854511,1872305,2.191083555,1
7547,1364273,205268,0.150459622,0
7548,1068478,1596321,1.494013915,5
7549,549509,443266,0.806658308,0
7550,1693550,1718984,1.015018157,5
7551,649366,1542705,2.375709538,0
7552,1705896,156130,0.091523751,1
7553,939352,668001,0.711129587,3
7554,1263386,1227363,0.971486941,4
7555,1679923,1095517,0.652123341,2
7556,1350108,1787615,1.324053335,0
7557,339003,1921147,5.667050144,4
7558,1363782,1666986,1.222325856,3
7559,1081807,971061,0.89762869,4
7560,1496876,1053944,0.70409573,2
7561,1075087,1104453,1.027314999,4
7562,1080347,780086,0.722069853,1
7563,1319332,1873398,1.419959495,5
7564,1546533,308578,0.199528882,3
7565,734937,1407404,1.914999517,1
7566,958888,932197,0.972164632,1
7567,912857,522610,0.572499307,2
7568,1349126,1582045,1.172644364,0
7569,320936,1151122,3.586764962,2
7570,1128410,1902429,1.685937735,1
7571,660143,1389587,2.10497877,4
7572,415979,1036725,2.492253215,2
7573,1823226,1152738,0.632251844,3
7574,1628970,112542,0.069087829,3
7575,826035,1334873,1.616000533,5
7576,1975096,113502,0.057466574,2
7577,981207,1230020,1.253578501,4
7578,1132640,158601,0.140027723,2
7579,1267864,1924010,1.517520807,1
7580,1511840,1232674,0.815346862,4
7581,1590620,1661236,1.044395267,2
7582,1162360,1694832,1.458095599,2
7583,1557178,1978184,1.270364724,2
7584,555138,604114,1.088223108,4
7585,875626,1229408,1.404033229,2
7586,483893,1677818,3.467332654,1
7587,1625368,1110187,0.683037318,2
7588,1311699,1845046,1.406607766,4
7589,361115,1519785,4.208590061,0
7590,749611,983710,1.312293976,4
7591,1573910,1545172,0.981741014,4
7592,478792,854073,1.783808,3
7593,486307,1795033,3.691151886,3
7594,1127411,710015,0.629774767,4
7595,1122820,1534591,1.366729307,3
7596,1921204,1665569,0.86694021,1
7597,1433004,931401,0.649963992,0
7598,1579600,1214422,0.768816156,2
7599,530734,1698843,3.200931163,2
7600,902357,1962325,2.174665903,2
7601,1758535,1587552,0.902769635,1
7602,1357662,1310823,0.96550025,4
7603,1601660,756359,0.472234432,5
7604,514023,1623891,3.159179648,5
7605,915875,655275,0.715463355,5
7606,1142676,434893,0.380591699,3
7607,859173,975017,1.134831984,1
7608,987241,1534138,1.55396504,5
7609,1572349,1672070,1.06342167,4
7610,1930197,935451,0.484640169,2
7611,1886124,1931197,1.023897156,4
7612,1365171,123630,0.090560084,5
7613,1888271,427916,0.226617895,0
7614,899347,688336,0.765373098,4
7615,1869990,1878076,1.004324087,3
7616,1439464,113189,0.078632741,2
7617,1435467,1737130,1.210149728,4
7618,1245967,981475,0.787721505,5
7619,1340920,1463561,1.091460341,5
7620,443784,1757662,3.960624989,2
7621,1517176,560481,0.369423851,4
7622,1467618,1245689,0.848782858,1
7623,1107773,1512982,1.365787034,4
7624,1698564,593203,0.349237945,0
7625,356794,427769,1.198924309,3
7626,538752,1212567,2.250696053,4
7627,1879118,1510540,0.803855852,3
7628,1397282,239261,0.171233151,0
7629,1801283,1382642,0.767587325,4
7630,1098151,698210,0.635805094,3
7631,481199,482414,1.002524943,1
7632,938739,1440351,1.534346608,0
7633,585138,1572067,2.686660241,5
7634,1317258,342210,0.259789654,2
7635,1999628,1594624,0.797460328,0
7636,1893345,626028,0.330646554,1
7637,1119246,488450,0.436409869,3
7638,1612645,1001554,0.621062912,3
7639,559045,1733160,3.100215546,5
7640,1287023,1946661,1.512530079,5
7641,670730,237013,0.353365736,0
7642,760766,682925,0.897680759,1
7643,645104,274413,0.425377924,2
7644,1759924,527196,0.299556117,3
7645,787773,248933,0.315995852,2
7646,899354,1071307,1.191196125,4
7647,1560061,1709143,1.095561648,0
7648,1072403,1545534,1.441187688,4
7649,462690,355407,0.768132011,3
7650,626330,774681,1.236857567,0
7651,561804,1183323,2.106291518,2
7652,971578,998302,1.027505769,3
7653,470101,456669,0.971427417,0
7654,601507,1763970,2.932584326,2
7655,1219716,997368,0.817705105,1
7656,1112603,1657309,1.489578044,2
7657,1690959,1326686,0.78457609,5
7658,489784,503958,1.028939288,3
7659,887944,1153129,1.298650591,2
7660,1786899,359173,0.201003526,0
7661,1782003,633396,0.355440479,1
7662,479555,424351,0.884884945,0
7663,1016787,789805,0.776765439,2
7664,1114578,1404149,1.259803262,0
7665,1557805,509888,0.327311827,2
7666,913944,1230622,1.346496065,0
7667,1284798,1196785,0.931496624,2
7668,474507,886161,1.867540416,1
7669,703958,605023,0.859458945,0
7670,1676243,1444937,0.862009267,1
7671,428827,1708685,3.984555543,5
7672,1187633,1736314,1.461995414,1
7673,1177006,1770791,1.504487658,2
7674,1327614,1151275,0.867176001,2
7675,1872275,842651,0.450067965,0
7676,977235,1957367,2.002964487,3
7677,1555225,117203,0.0753608,1
7678,430244,1349197,3.135888008,3
7679,509380,1573516,3.089080843,2
7680,1524545,214057,0.140407138,3
7681,1817933,1652358,0.908921286,2
7682,950894,1195545,1.257285249,0
7683,1616566,181907,0.112526801,3
7684,1352042,464999,0.343923488,2
7685,1716958,1178214,0.686221795,4
7686,887997,631025,0.710616139,1
7687,659709,1286391,1.949937018,3
7688,1182832,485309,0.410294108,5
7689,1278479,1825176,1.427615158,3
7690,750714,1587041,2.114042099,1
7691,1132964,1848332,1.631412825,2
7692,1592204,488818,0.307007142,0
7693,1872464,1767909,0.94416181,0
7694,1029580,500333,0.485958352,2
7695,1558223,1210718,0.776986349,2
7696,913791,985600,1.078583615,5
7697,1475929,522439,0.353972989,4
7698,1051744,1996181,1.89797232,2
7699,1066090,1812065,1.699729854,4
7700,1197742,310418,0.259169337,4
7701,979845,700194,0.714596696,0
7702,854450,1080679,1.264765639,3
7703,1657602,1361062,0.821103015,5
7704,631149,1223439,1.938431337,3
7705,1617111,1614123,0.99815226,0
7706,1182736,1508335,1.275293049,1
7707,464213,766047,1.650205832,1
7708,359288,1543369,4.295631916,4
7709,1205874,1123353,0.931567477,1
7710,1990790,1786707,0.897486425,3
7711,1463942,659457,0.450466617,0
7712,490124,744585,1.51917678,3
7713,941034,417325,0.443474944,4
7714,1627693,278863,0.171324076,1
7715,1803577,682029,0.378153525,0
7716,1475099,105442,0.071481304,1
7717,1822453,651592,0.357535695,3
7718,1415116,633533,0.447689801,3
7719,834052,328550,0.393920283,1
7720,674361,1182911,1.754121309,5
7721,698988,398844,0.57060207,5
7722,1426832,228471,0.160124668,5
7723,612218,1440052,2.352188273,3
7724,1125605,1729416,1.536432407,1
7725,1101324,750193,0.681173751,1
7726,580194,1608813,2.772888034,0
7727,922168,1544672,1.675044027,5
7728,931864,333424,0.357803285,0
7729,669265,645092,0.963881273,3
7730,1868849,1174718,0.628578339,4
7731,1334433,1016247,0.761557156,4
7732,1637150,1505198,0.919401399,1
7733,1682485,1129644,0.67141401,1
7734,1413569,1869803,1.322753258,1
7735,1907170,335518,0.175924537,0
7736,1053887,1065093,1.010633019,4
7737,436037,1719761,3.94407126,0
7738,736885,282657,0.383583599,3
7739,844191,1182946,1.401277673,2
7740,1768052,483100,0.27323857,4
7741,978257,1485638,1.518658185,3
7742,1238492,198909,0.160605801,5
7743,1285944,1863661,1.449255178,2
7744,1138781,135250,0.118767349,1
7745,1220499,937379,0.768029306,2
7746,1930411,1912708,0.990829414,5
7747,814352,240948,0.295876967,4
7748,414504,1243666,3.000371528,4
7749,1509674,1845734,1.22260435,3
7750,1722628,1269540,0.736978616,3
7751,1841154,1439490,0.781841171,1
7752,1347736,1397845,1.03718013,2
7753,828566,734612,0.886606498,1
7754,1553299,125218,0.080614228,2
7755,1535480,183641,0.119598432,4
7756,758207,1339190,1.766259082,5
7757,1657980,456729,0.275473166,4
7758,1826274,1383454,0.757528169,0
7759,1234433,1499621,1.214825754,0
7760,721574,1066316,1.477763888,1
7761,1331192,1701779,1.27838734,5
7762,1111677,1457000,1.310632495,0
7763,937657,1991450,2.123857658,2
7764,376216,196788,0.523071852,2
7765,1745026,578671,0.331611678,3
7766,467170,1171568,2.507798018,2
7767,952373,931143,0.977708314,2
7768,677123,130214,0.192304795,5
7769,436043,470176,1.078278977,4
7770,1330917,1030897,0.774576476,1
7771,1849459,1419778,0.76767206,3
7772,738100,388755,0.526696925,5
7773,528039,443702,0.840282631,2
7774,1003127,546808,0.545103461,0
7775,1763081,908976,0.515561111,5
7776,799545,253594,0.317172892,1
7777,398121,1281566,3.219036424,0
7778,882628,1256957,1.424107325,3
7779,1461910,1356919,0.928182309,0
7780,530501,676004,1.274274695,4
7781,1113997,541885,0.486433087,5
7782,974165,1003438,1.030049324,3
7783,1836228,1991340,1.08447317,2
7784,451059,1944068,4.310008225,4
7785,690219,1649634,2.390015343,1
7786,915234,985064,1.076297428,1
7787,473243,1487366,3.142922346,2
7788,1152779,1988653,1.725094749,1
7789,1663415,110306,0.066312977,2
7790,619275,1102118,1.779690767,4
7791,1931832,752667,0.389613072,2
7792,1936628,1341696,0.692800063,3
7793,305305,207756,0.680486726,5
7794,344830,1031658,2.991787257,2
7795,1237479,754519,0.60972267,5
7796,1352693,888146,0.656576178,3
7797,773922,599291,0.774355814,0
7798,1075932,299622,0.278476707,4
7799,1198107,1194518,0.997004441,3
7800,300476,731191,2.433442272,0
7801,1679761,1300898,0.774454223,3
7802,809693,1401621,1.731052387,4
7803,555727,1177689,2.119186219,3
7804,467344,1916118,4.100016262,2
7805,1476569,1406793,0.952744504,4
7806,306206,149267,0.487472486,5
7807,1416869,297670,0.210089994,3
7808,1867224,403659,0.216181347,0
7809,1419552,401860,0.283089313,5
7810,487954,760045,1.557616087,1
7811,1946481,1218340,0.625919287,0
7812,1335338,1068636,0.800273788,3
7813,1531457,181851,0.118743785,4
7814,540670,434012,0.802729946,0
7815,476716,1145508,2.402914943,1
7816,1043013,792822,0.760126671,1
7817,992237,648188,0.653259252,0
7818,399914,309488,0.773886386,1
7819,407605,1325237,3.251277585,1
7820,1397615,232362,0.166256086,5
7821,381514,1121925,2.940717772,2
7822,1449241,898326,0.619859637,5
7823,1741972,697312,0.400300349,2
7824,1200184,396935,0.330728455,5
7825,1586160,757810,0.477763908,1
7826,1820576,1622823,0.891378882,3
7827,725133,319068,0.440013073,3
7828,1039822,747699,0.719064417,0
7829,889956,216895,0.243714296,2
7830,1028732,1558478,1.514950444,5
7831,371955,436746,1.174190426,0
7832,979225,1762773,1.800171564,2
7833,952608,1411961,1.482205692,0
7834,1436686,586009,0.407889407,0
7835,1296660,1543758,1.19056499,0
7836,1845483,519635,0.281571274,2
7837,1089525,1170253,1.074094674,2
7838,1764726,1081412,0.612793147,3
7839,1948797,180088,0.09240983,2
7840,398698,1324911,3.323094172,2
7841,1381127,1135256,0.821977993,3
7842,1399233,377097,0.269502649,5
7843,422219,1423400,3.371236254,0
7844,939908,1986054,2.113030211,1
7845,1979438,507171,0.256219695,2
7846,1070837,1218606,1.137993924,3
7847,1478871,843014,0.570038901,4
7848,574891,1234329,2.147066139,1
7849,1275698,1607931,1.260432328,5
7850,1486315,1376250,0.92594773,3
7851,1711495,866932,0.50653493,4
7852,1048990,235194,0.224209954,3
7853,859476,382353,0.44486757,1
7854,492301,538857,1.094568161,0
7855,530987,1873068,3.527521389,1
7856,1217902,1180658,0.969419543,4
7857,865661,1818984,2.101265969,0
7858,1658094,1353675,0.816404257,4
7859,831288,1071643,1.289135655,3
7860,589482,1351359,2.292451678,3
7861,992749,1382764,1.392863654,4
7862,1338235,1117741,0.835235217,0
7863,305780,1811106,5.922905357,5
7864,611062,551991,0.903330595,2
7865,1551867,1093333,0.704527514,2
7866,1762831,127918,0.072563961,0
7867,1622674,1250541,0.770666813,3
7868,881481,1238723,1.405274759,2
7869,1090489,369871,0.339179029,4
7870,1164924,1484427,1.274269394,4
7871,730053,632365,0.866190537,4
7872,790914,678483,0.857846744,3
7873,1218930,1529486,1.254777551,3
7874,1303672,1270736,0.974735977,5
7875,1548290,1828526,1.1809971,5
7876,842583,1859015,2.206328635,1
7877,1343951,1410618,1.049605231,2
7878,1756398,140783,0.080154384,3
7879,1344347,1741013,1.295062212,3
7880,361710,827042,2.286478118,1
7881,1756658,1985285,1.130148839,2
7882,1379805,1039569,0.753417331,5
7883,882746,1118242,1.266776627,0
7884,1959263,677424,0.345754501,0
7885,1055951,654679,0.619989943,2
7886,956232,1106693,1.157347798,2
7887,463559,1826642,3.940473597,5
7888,669609,416059,0.621346189,4
7889,1756458,682650,0.388651479,5
7890,1903273,477983,0.251137383,4
7891,653016,1870267,2.864044679,1
7892,772865,1581483,2.046260343,4
7893,1936899,307646,0.158834302,4
7894,1125802,610307,0.542108648,4
7895,1655476,1214087,0.733376382,2
7896,863967,1142913,1.322866498,2
7897,1016065,1784378,1.756165206,0
7898,1346779,1938637,1.439461857,1
7899,1467129,1487276,1.013732262,2
7900,796351,1883479,2.36513673,2
7901,1936411,948010,0.489570654,1
7902,1479034,296500,0.200468684,0
7903,1762560,1950093,1.10639808,4
7904,1184858,1959238,1.653563549,1
7905,1925038,723755,0.375969202,1
7906,1703229,1534546,0.900962818,2
7907,1350388,141595,0.104855049,0
7908,787128,702882,0.892970394,0
7909,1115686,107303,0.096176702,1
7910,1465709,1684495,1.149269739,1
7911,1351871,274987,0.20341216,5
7912,1399766,1645959,1.17588154,4
7913,319956,1332960,4.166072835,4
7914,689151,1078319,1.564706429,3
7915,434711,1884936,4.33606695,4
7916,1920760,776711,0.404376913,4
7917,866769,1571681,1.813263972,3
7918,595414,1633849,2.744055397,1
7919,1094265,635974,0.581188286,3
7920,1075284,1832122,1.703849402,3
7921,1862631,1177801,0.6323319,3
7922,474314,274606,0.578954026,4
7923,1465670,132612,0.090478757,3
7924,1659003,690453,0.416185504,5
7925,903790,191592,0.211987298,0
7926,1766983,628356,0.355609533,3
7927,1988690,784455,0.394458161,2
7928,759700,1437820,1.892615506,0
7929,1537664,1050046,0.682883907,5
7930,993809,1988390,2.000776809,1
7931,646929,1866444,2.885083216,1
7932,1263910,1500559,1.187235642,1
7933,1881129,971014,0.516186822,1
7934,635779,751471,1.181968892,4
7935,1201311,1614083,1.343601282,3
7936,1749835,422269,0.241319324,5
7937,1912891,850913,0.444830887,1
7938,1907138,167328,0.087737752,3
7939,1221597,1619199,1.325477224,3
7940,1617497,1948111,1.204398524,4
7941,480280,1942189,4.04386816,1
7942,323037,508075,1.572807449,4
7943,1177488,765732,0.650309812,3
7944,1524122,470312,0.308578972,1
7945,1067717,1960430,1.836095145,4
7946,901858,915770,1.015425932,4
7947,1626563,935154,0.574926394,1
7948,864152,1106360,1.280284024,1
7949,688078,840431,1.221418211,5
7950,527725,1701763,3.224715524,2
7951,324735,464449,1.430240042,3
7952,1450249,405636,0.279700934,5
7953,1332012,668273,0.501701937,1
7954,1562843,1801466,1.152685203,4
7955,830897,1998778,2.405566514,4
7956,657110,1003647,1.527365281,3
7957,935774,1648946,1.762119914,1
7958,1306472,1065138,0.815278092,5
7959,1287244,1693530,1.315624699,1
7960,899507,1498792,1.666237172,4
7961,629713,1121325,1.780692157,1
7962,1055481,1147529,1.087209528,0
7963,1702954,803979,0.472108466,2
7964,302156,365343,1.209120454,1
7965,378991,189927,0.501138549,5
7966,1141315,699213,0.612638053,2
7967,1853274,1243862,0.671170048,0
7968,1040972,1025953,0.985572138,5
7969,1776856,1015467,0.571496508,0
7970,1962137,1316110,0.670753367,5
7971,680411,140895,0.207073372,1
7972,1375816,170107,0.123640807,3
7973,1378507,749371,0.543610587,5
7974,1790237,924100,0.516188639,5
7975,1273869,219112,0.172005128,2
7976,1310557,259347,0.197890668,2
7977,1466708,1188038,0.810003082,2
7978,547908,609431,1.112287099,4
7979,1729494,1247456,0.721283797,2
7980,1490021,430277,0.28877244,4
7981,1788437,675750,0.377843894,4
7982,1716409,819164,0.477254547,3
7983,904427,1377920,1.523528157,5
7984,1353183,1665232,1.230603695,1
7985,1730652,1836054,1.060903059,2
7986,529567,576275,1.08820036,5
7987,1884947,1185961,0.62917472,2
7988,409404,1430970,3.495251634,1
7989,1952175,1720680,0.881416881,3
7990,637787,586837,0.920114396,1
7991,1549523,362179,0.233735801,4
7992,528725,1176153,2.224508015,1
7993,444239,607599,1.367729983,2
7994,1223251,1789971,1.463290036,0
7995,1041229,482637,0.463526275,0
7996,1359823,476526,0.350432372,5
7997,1250456,1095444,0.876035622,2
7998,1646459,744887,0.452417582,5
7999,361579,1647195,4.555560472,4
8000,1595877,1524422,0.955225246,5
8001,1104751,1866527,1.689545427,2
8002,1259724,484091,0.384283383,4
8003,1224770,1013539,0.827534149,4
8004,1084453,1771087,1.633161603,3
8005,943678,566306,0.600105121,0
8006,535791,1546729,2.886814075,2
8007,789127,859003,1.088548485,4
8008,1646027,717315,0.435785683,3
8009,1917053,940471,0.490581638,5
8010,432176,255013,0.590067473,3
8011,1192093,1195472,1.00283451,0
8012,521627,1435967,2.752861719,4
8013,859024,1132266,1.318084244,3
8014,1866525,1424196,0.763020051,1
8015,759776,1156629,1.52232895,4
8016,1166245,1925085,1.650669456,0
8017,1427063,322812,0.226207252,2
8018,1388728,1225068,0.882151148,0
8019,1000119,509317,0.509256398,2
8020,1009686,1517109,1.50255525,3
8021,840152,213434,0.254042126,3
8022,1289297,1453196,1.127122765,4
8023,1968761,577951,0.293560772,2
8024,1446159,265637,0.183684505,0
8025,580421,983810,1.694993806,0
8026,1986645,1817886,0.915053268,1
8027,1253107,1563022,1.247317268,3
8028,1972428,1845832,0.935817176,4
8029,1313581,778488,0.5926456,2
8030,1718785,1835648,1.067991634,4
8031,1872864,393047,0.209864144,2
8032,1923658,1803116,0.937337094,4
8033,302620,1022825,3.379898883,0
8034,856390,1289019,1.505177548,2
8035,1504309,341892,0.227275114,1
8036,1481808,708323,0.478012671,4
8037,615574,1885072,3.062299577,1
8038,1118875,1862991,1.665057312,0
8039,1133738,1730247,1.526143606,4
8040,1794398,607461,0.33853192,0
8041,1440099,1551333,1.077240523,1
8042,840934,1372605,1.632238677,1
8043,1423447,1260701,0.885667679,0
8044,1359561,470386,0.34598374,2
8045,736266,1345406,1.827336859,2
8046,1589898,1839622,1.157069196,4
8047,574662,778241,1.354258677,2
8048,939425,1158542,1.233245868,0
8049,985878,1607248,1.630270683,0
8050,1079724,1091183,1.010612897,3
8051,1316243,1275510,0.969053587,0
8052,1518835,1597874,1.052039227,1
8053,1087032,1505363,1.384837797,0
8054,1295648,1922615,1.483902264,3
8055,1765821,1393049,0.78889593,2
8056,714393,916294,1.282618951,5
8057,581783,1225953,2.107234141,1
8058,1725016,1991203,1.154309873,3
8059,1559056,627692,0.402610298,3
8060,1762308,373198,0.211766615,1
8061,1178605,549538,0.466261385,2
8062,424006,1755523,4.140325844,0
8063,1002437,1982907,1.978086403,5
8064,1081507,719017,0.664828799,2
8065,900976,1947894,2.161982117,3
8066,366605,798456,2.177973568,3
8067,965955,1126433,1.166134033,2
8068,1388965,1870323,1.346558769,3
8069,678929,285755,0.420890844,3
8070,1241571,1764129,1.420884508,4
8071,687487,351678,0.511541309,5
8072,1575098,1367064,0.867923139,4
8073,663951,1493985,2.250143459,4
8074,1384164,573012,0.413976956,1
8075,1057670,1466287,1.386336948,5
8076,1449350,963520,0.664794563,5
8077,759305,158051,0.208152192,4
8078,1986787,1104773,0.556060111,5
8079,1078319,805081,0.746607451,1
8080,841896,809274,0.961251746,4
8081,694028,1844468,2.657627646,4
8082,659093,1159941,1.7599049,1
8083,1888425,743135,0.393521056,2
8084,1381040,155489,0.112588339,0
8085,519935,711019,1.36751517,5
8086,1604073,930757,0.580246036,5
8087,1703141,534373,0.313757346,4
8088,1790972,1146382,0.640089292,0
8089,351242,1424156,4.054629002,3
8090,1472281,1724602,1.171381007,2
8091,408932,941108,2.301380181,5
8092,836547,855117,1.022198394,2
8093,878476,973184,1.107809434,0
8094,916667,1352065,1.474979464,5
8095,1444061,1454509,1.007235151,4
8096,983186,573219,0.583021931,4
8097,1865744,1543379,0.827219061,5
8098,1651423,875838,0.530353519,5
8099,1565566,438094,0.279831064,1
8100,1012855,850704,0.839906996,5
8101,362865,1825815,5.031664669,0
8102,1536281,1753274,1.141245645,4
8103,1640059,633264,0.386122694,2
8104,891613,1227875,1.377138961,4
8105,849214,784657,0.923980292,2
8106,1291418,1877274,1.453653271,0
8107,1331639,1058045,0.794543416,5
8108,1758115,1704466,0.969484931,4
8109,469696,978450,2.083155914,4
8110,978270,911005,0.931240864,1
8111,1321735,1277806,0.96676414,2
8112,1440857,1402769,0.973565732,4
8113,1043391,1068947,1.024493215,3
8114,1196935,960667,0.802605822,0
8115,1576591,1074628,0.681614953,5
8116,1501981,316445,0.210685089,5
8117,727694,343696,0.472308415,0
8118,434161,498028,1.147104415,3
8119,536579,282111,0.525758556,4
8120,1988678,192093,0.096593315,1
8121,880322,1647339,1.871291414,0
8122,1499615,182789,0.121890619,3
8123,1327211,1520921,1.145952678,2
8124,1550801,388944,0.250802005,2
8125,589818,982887,1.666424219,2
8126,1003804,395783,0.394283147,0
8127,1049758,905769,0.862836006,2
8128,707205,577548,0.816662778,3
8129,1143942,1607785,1.405477725,4
8130,404543,399314,0.987074304,0
8131,1188568,859417,0.723069273,5
8132,1306414,1430691,1.095128344,4
8133,922820,1886396,2.044164626,1
8134,386799,1370387,3.542891786,4
8135,1709496,1324681,0.774895642,3
8136,1860754,302560,0.162600752,5
8137,882283,869779,0.985827677,3
8138,355014,135799,0.382517309,3
8139,992548,935700,0.942725188,0
8140,600878,921267,1.533201415,3
8141,1502824,288689,0.192097677,5
8142,1750876,392016,0.223897066,5
8143,725712,1739825,2.397404204,1
8144,762445,1766253,2.316564474,1
8145,580929,1546754,2.662552567,0
8146,1162733,814297,0.70033017,1
8147,1697207,1054343,0.621222397,2
8148,443406,1988287,4.484122903,0
8149,1364286,302870,0.221998906,4
8150,1237708,605175,0.48894812,1
8151,1319761,1317785,0.998502759,0
8152,1789189,1328478,0.742502888,0
8153,1483284,1949751,1.314482594,5
8154,1665785,694249,0.416769871,2
8155,1169833,1199529,1.02538482,5
8156,1937188,1656612,0.855163257,3
8157,1590167,530302,0.333488244,4
8158,1545910,1555524,1.006218991,1
8159,1097856,1209583,1.101768356,2
8160,343124,519752,1.514764342,4
8161,757778,1233301,1.627522837,0
8162,1720455,1230658,0.715309613,0
8163,1937245,788752,0.407151393,1
8164,1663938,929925,0.558869982,3
8165,909140,1875109,2.062508525,1
8166,1781699,1956635,1.098184935,0
8167,1919263,767172,0.399722185,3
8168,319479,1014285,3.174809612,5
8169,1872050,137516,0.07345744,0
8170,1087959,111730,0.102696885,5
8171,936835,768130,0.819920263,3
8172,1302145,1782727,1.369069497,0
8173,399053,1023821,2.565626621,4
8174,1021262,1306526,1.279324992,5
8175,939100,448174,0.477237781,5
8176,512726,937636,1.828727234,3
8177,779272,1318797,1.692344907,1
8178,1219053,385258,0.316030558,5
8179,481359,616855,1.281486375,1
8180,993310,321330,0.323494176,2
8181,809407,1329416,1.642456762,2
8182,897877,735466,0.81911665,5
8183,354792,824078,2.322707389,2
8184,1317246,425454,0.322987506,1
8185,1406631,1852345,1.316866328,0
8186,834977,1498077,1.794153611,0
8187,1573478,313704,0.199369804,1
8188,1950049,1769623,0.907476171,2
8189,1880696,334865,0.178053763,4
8190,551160,1333693,2.419792801,4
8191,429078,210343,0.490220892,5
8192,1746870,1363484,0.780529747,0
8193,740868,1263476,1.705399612,0
8194,380005,244479,0.643357324,1
8195,944851,1836763,1.94397106,2
8196,797047,397018,0.498111153,3
8197,1228692,1964632,1.598962148,3
8198,889323,544456,0.61221401,0
8199,1397493,1430148,1.023366843,0
8200,1290634,876833,0.679381606,4
8201,1605432,1332592,0.830051974,0
8202,1614074,125399,0.077690986,3
8203,1003195,746971,0.744592028,1
8204,595378,196160,0.329471361,5
8205,970902,952501,0.981047521,0
8206,801922,412650,0.514576231,1
8207,1374717,1828905,1.330386545,1
8208,1858081,240669,0.12952557,5
8209,1930727,1348752,0.698572092,0
8210,1803792,1275774,0.707273344,5
8211,354774,1349528,3.803908967,0
8212,940463,884728,0.940736637,5
8213,483488,483238,0.999482924,4
8214,1950731,347923,0.178355191,2
8215,908478,1450584,1.596718908,3
8216,1797547,1719355,0.95650072,3
8217,729128,308976,0.423760986,3
8218,1955089,434530,0.222255867,1
8219,1417088,1956932,1.380953053,4
8220,1606859,438609,0.272960478,1
8221,323550,320831,0.991596353,0
8222,1698575,1302559,0.766853981,0
8223,572052,1193499,2.086347045,3
8224,686810,1424952,2.074739739,0
8225,784765,1064169,1.356035246,2
8226,798361,1600421,2.004633242,4
8227,1753729,1384301,0.789347157,1
8228,1956958,687210,0.351162365,3
8229,924545,1972196,2.133153064,2
8230,1022998,129460,0.126549612,1
8231,954762,1888929,1.978429179,4
8232,1355717,265987,0.196196551,4
8233,1028182,228442,0.222180509,4
8234,735769,1480986,2.012840987,4
8235,457918,1273032,2.780043589,3
8236,1647570,1172301,0.711533349,4
8237,617780,424181,0.686621451,5
8238,1312036,1827278,1.392704164,4
8239,1374180,1702556,1.238961417,1
8240,1894617,1531425,0.808303209,1
8241,1875601,972071,0.518271743,4
8242,1430679,1690261,1.181439722,3
8243,732008,1447067,1.976845881,3
8244,1512883,1398837,0.924616775,2
8245,1956425,734836,0.375601416,1
8246,482013,944898,1.960316423,4
8247,1692052,577647,0.341388444,3
8248,1895926,672919,0.354928937,4
8249,1731464,438059,0.252999196,0
8250,1982514,1506611,0.759949741,0
8251,618062,546309,0.883906469,3
8252,311898,806556,2.585960795,2
8253,1740358,1680059,0.965352531,4
8254,1950521,1809168,0.927530644,4
8255,542532,738162,1.360587025,5
8256,578151,1636771,2.831044139,0
8257,1351468,1264556,0.935690671,4
8258,640659,400825,0.625644844,0
8259,1508909,996503,0.660412921,1
8260,494615,870967,1.760898881,3
8261,615008,756269,1.229689695,4
8262,1439734,1654466,1.149146995,2
8263,1714028,1315819,0.767676491,5
8264,1589597,107791,0.067810269,2
8265,1272611,488894,0.384166096,0
8266,1433936,841740,0.587013646,5
8267,471456,1956146,4.1491592,2
8268,720767,960493,1.332598468,4
8269,311795,607816,1.949409067,2
8270,1704029,622878,0.365532511,5
8271,595723,1683527,2.826023168,1
8272,503515,782879,1.554827562,2
8273,845635,1081275,1.278654502,4
8274,369605,1887289,5.106232329,5
8275,1743720,1881596,1.079070034,0
8276,1994681,1559659,0.781908987,1
