customer_id,on_time_payment_count,missed_payment_count,late_payment_count,on_time_percentage
7524,11,0,0,100.00
7525,16,4,3,69.57
7526,37,2,0,94.87
7527,0,10,0,0.00
7528,30,6,2,78.95
7529,26,0,4,86.67
7530,39,5,1,86.67
7531,21,8,2,67.74
7532,13,2,2,76.47
7533,30,3,5,78.95
7534,31,1,1,93.94
7535,34,7,3,77.27
7536,41,6,2,83.67
7537,28,2,5,80.00
7538,47,0,3,94.00
7539,31,1,4,86.11
7540,36,0,5,87.80
7541,28,9,0,75.68
7542,26,4,1,83.87
7543,34,1,2,91.89
7544,49,5,5,83.05
7545,32,8,4,72.73
7546,17,9,5,54.84
7547,15,9,3,55.56
7548,6,1,2,66.67
7549,47,0,3,94.00
7550,47,9,0,83.93
7551,5,7,1,38.46
7552,5,2,3,50.00
7553,15,0,3,83.33
7554,21,6,4,67.74
7555,43,1,1,95.56
7556,26,2,0,92.86
7557,33,7,1,80.49
7558,12,1,0,92.31
7559,6,9,1,37.50
7560,34,7,0,82.93
7561,2,9,0,18.18
7562,25,4,5,73.53
7563,41,5,2,85.42
7564,14,0,0,100.00
7565,39,9,1,79.59
7566,4,9,2,26.67
7567,28,5,3,77.78
7568,40,4,4,83.33
7569,1,2,0,33.33
7570,47,6,5,81.03
7571,6,10,3,31.58
7572,24,9,4,64.86
7573,29,1,1,93.55
7574,27,6,1,79.41
7575,10,0,2,83.33
7576,48,3,3,88.89
7577,48,5,1,88.89
7578,35,1,0,97.22
7579,35,8,0,81.40
7580,5,0,2,71.43
7581,23,2,0,92.00
7582,42,5,2,85.71
7583,30,10,2,71.43
7584,50,9,1,83.33
7585,37,1,1,94.87
7586,48,0,0,100.00
7587,15,9,5,51.72
7588,11,8,0,57.89
7589,13,3,0,81.25
7590,17,5,5,62.96
7591,23,10,4,62.16
7592,1,3,4,12.50
7593,11,3,5,57.89
7594,16,9,0,64.00
7595,16,3,0,84.21
7596,23,7,3,69.70
7597,34,4,4,80.95
7598,2,1,5,25.00
7599,14,0,0,100.00
7600,39,0,1,97.50
7601,2,0,3,40.00
7602,8,10,5,34.78
7603,9,10,2,42.86
7604,34,7,3,77.27
7605,39,4,3,84.78
7606,18,0,1,94.74
7607,17,9,5,54.84
7608,20,7,1,71.43
7609,49,3,0,94.23
7610,36,0,4,90.00
7611,4,10,5,21.05
7612,18,1,3,81.82
7613,41,3,3,87.23
7614,33,9,1,76.74
7615,18,9,1,64.29
7616,34,8,5,72.34
7617,11,7,3,52.38
7618,45,9,3,78.95
7619,33,7,4,75.00
7620,8,5,3,50.00
7621,23,9,1,69.70
7622,17,3,1,80.95
7623,4,10,0,28.57
7624,4,6,1,36.36
7625,2,10,1,15.38
7626,30,3,0,90.91
7627,37,5,3,82.22
7628,18,2,4,75.00
7629,34,3,2,87.18
7630,13,6,2,61.90
7631,14,6,2,63.64
7632,49,10,4,77.78
7633,43,10,2,78.18
7634,40,1,3,90.91
7635,13,4,5,59.09
7636,17,8,5,56.67
7637,50,7,4,81.97
7638,18,4,2,75.00
7639,49,1,0,98.00
7640,41,5,0,89.13
7641,43,1,1,95.56
7642,14,3,4,66.67
7643,5,9,3,29.41
7644,38,8,5,74.51
7645,9,8,0,52.94
7646,18,9,3,60.00
7647,11,6,2,57.89
7648,36,1,3,90.00
7649,29,1,4,85.29
7650,50,10,1,81.97
7651,16,10,2,57.14
7652,6,0,0,100.00
7653,13,4,4,61.90
7654,24,3,0,88.89
7655,1,0,5,16.67
7656,49,10,2,80.33
7657,7,0,4,63.64
7658,41,5,0,89.13
7659,31,2,3,86.11
7660,4,3,5,33.33
7661,3,6,0,33.33
7662,32,7,0,82.05
7663,8,9,4,38.10
7664,7,4,4,46.67
7665,11,5,1,64.71
7666,20,9,3,62.50
7667,28,3,2,84.85
7668,26,5,0,83.87
7669,31,0,5,86.11
7670,44,2,2,91.67
7671,33,1,3,89.19
7672,37,5,2,84.09
7673,33,3,3,84.62
7674,44,2,4,88.00
7675,9,1,1,81.82
7676,2,5,1,25.00
7677,22,5,2,75.86
7678,48,5,3,85.71
7679,18,2,2,81.82
7680,15,0,5,75.00
7681,0,7,0,0.00
7682,15,0,0,100.00
7683,7,3,4,50.00
7684,28,0,1,96.55
7685,18,4,2,75.00
7686,30,10,2,71.43
7687,17,4,2,73.91
7688,28,3,1,87.50
7689,9,0,1,90.00
7690,33,6,2,80.49
7691,29,1,4,85.29
7692,49,8,4,80.33
7693,39,4,0,90.70
7694,20,9,3,62.50
7695,29,4,3,80.56
7696,46,5,0,90.20
7697,34,5,3,80.95
7698,4,8,1,30.77
7699,16,1,2,84.21
7700,43,1,0,97.73
7701,2,1,5,25.00
7702,33,6,0,84.62
7703,18,6,2,69.23
7704,33,9,4,71.74
7705,4,1,0,80.00
7706,17,3,1,80.95
7707,28,1,2,90.32
7708,29,3,5,78.38
7709,10,8,2,50.00
7710,33,5,0,86.84
7711,13,5,2,65.00
7712,42,9,2,79.25
7713,45,2,3,90.00
7714,41,9,2,78.85
7715,31,9,4,70.45
7716,20,4,5,68.97
7717,28,8,4,70.00
7718,14,9,5,50.00
7719,8,7,0,53.33
7720,34,9,0,79.07
7721,6,10,1,35.29
7722,23,3,2,82.14
7723,36,4,1,87.80
7724,9,0,1,90.00
7725,16,8,4,57.14
7726,26,7,2,74.29
7727,7,6,1,50.00
7728,17,6,1,70.83
7729,7,10,2,36.84
7730,21,1,4,80.77
7731,36,9,1,78.26
7732,41,6,4,80.39
7733,37,1,5,86.05
7734,17,10,5,53.13
7735,10,6,4,50.00
7736,40,7,4,78.43
7737,12,5,0,70.59
7738,10,6,3,52.63
7739,44,1,3,91.67
7740,0,10,3,0.00
7741,45,1,1,95.74
7742,44,9,1,81.48
7743,22,2,5,75.86
7744,13,5,2,65.00
7745,47,2,3,90.38
7746,9,9,0,50.00
7747,5,9,5,26.32
7748,6,9,2,35.29
7749,26,8,2,72.22
7750,11,5,2,61.11
7751,50,7,5,80.65
7752,22,1,4,81.48
7753,1,9,0,10.00
7754,22,5,0,81.48
7755,14,2,2,77.78
7756,48,5,3,85.71
7757,38,2,2,90.48
7758,16,9,1,61.54
7759,50,4,2,89.29
7760,13,4,0,76.47
7761,42,1,5,87.50
7762,48,6,1,87.27
7763,32,7,5,72.73
7764,21,5,0,80.77
7765,9,5,5,47.37
7766,45,5,2,86.54
7767,19,9,4,59.38
7768,0,6,1,0.00
7769,50,7,3,83.33
7770,28,3,1,87.50
7771,44,5,1,88.00
7772,38,8,1,80.85
7773,43,8,3,79.63
7774,28,6,5,71.79
7775,37,2,3,88.10
7776,6,3,0,66.67
7777,8,1,1,80.00
7778,9,5,5,47.37
7779,26,9,1,72.22
7780,38,10,3,74.51
7781,41,3,2,89.13
7782,22,7,2,70.97
7783,49,10,3,79.03
7784,25,4,1,83.33
7785,31,2,2,88.57
7786,2,9,2,15.38
7787,4,3,0,57.14
7788,18,4,3,72.00
7789,20,1,5,76.92
7790,20,8,1,68.97
7791,9,3,1,69.23
7792,9,10,5,37.50
7793,19,9,4,59.38
7794,24,6,2,75.00
7795,6,5,0,54.55
7796,26,9,2,70.27
7797,48,3,3,88.89
7798,10,6,1,58.82
7799,11,8,1,55.00
7800,18,7,1,69.23
7801,40,4,4,83.33
7802,40,5,0,88.89
7803,48,9,3,80.00
7804,30,3,1,88.24
7805,9,3,5,52.94
7806,5,7,5,29.41
7807,26,0,4,86.67
7808,14,3,2,73.68
7809,31,2,4,83.78
7810,34,9,2,75.56
7811,37,8,0,82.22
7812,1,2,2,20.00
7813,28,7,0,80.00
7814,10,5,3,55.56
7815,1,2,0,33.33
7816,44,0,5,89.80
7817,23,10,3,63.89
7818,23,5,2,76.67
7819,12,4,2,66.67
7820,15,0,1,93.75
7821,3,8,3,21.43
7822,48,1,4,90.57
7823,38,0,4,90.48
7824,20,1,0,95.24
7825,7,9,4,35.00
7826,13,5,0,72.22
7827,37,6,1,84.09
7828,9,3,1,69.23
7829,13,9,5,48.15
7830,26,6,5,70.27
7831,14,6,2,63.64
7832,25,1,4,83.33
7833,30,4,2,83.33
7834,40,10,1,78.43
7835,25,2,0,92.59
7836,44,2,2,91.67
7837,15,6,1,68.18
7838,29,5,5,74.36
7839,32,6,2,80.00
7840,48,10,2,80.00
7841,42,7,4,79.25
7842,45,10,3,77.59
7843,17,7,1,68.00
7844,38,7,4,77.55
7845,24,9,0,72.73
7846,27,8,5,67.50
7847,33,3,1,89.19
7848,17,3,5,68.00
7849,30,3,2,85.71
7850,12,0,2,85.71
7851,50,2,1,94.34
7852,50,1,0,98.04
7853,27,7,3,72.97
7854,14,1,0,93.33
7855,34,3,4,82.93
7856,41,3,0,93.18
7857,8,0,1,88.89
7858,18,0,0,100.00
7859,30,7,3,75.00
7860,36,9,3,75.00
7861,7,2,4,53.85
7862,22,0,3,88.00
7863,27,3,1,87.10
7864,34,9,3,73.91
7865,33,5,4,78.57
7866,38,10,5,71.70
7867,17,1,4,77.27
7868,29,1,1,93.55
7869,21,8,3,65.63
7870,33,3,5,80.49
7871,46,5,5,82.14
7872,21,5,2,75.00
7873,23,9,3,65.71
7874,25,6,1,78.13
7875,15,0,1,93.75
7876,4,3,4,36.36
7877,10,4,0,71.43
7878,34,4,2,85.00
7879,16,9,1,61.54
7880,16,10,0,61.54
7881,5,7,2,35.71
7882,1,6,3,10.00
7883,48,10,0,82.76
7884,50,2,5,87.72
7885,46,8,4,79.31
7886,36,3,0,92.31
7887,39,9,4,75.00
7888,26,10,0,72.22
7889,8,2,0,80.00
7890,26,8,1,74.29
7891,50,9,1,83.33
7892,32,8,1,78.05
7893,41,1,5,87.23
7894,46,9,3,79.31
7895,43,6,4,81.13
7896,40,10,5,72.73
7897,46,3,2,90.20
7898,7,0,0,100.00
7899,28,8,1,75.68
7900,10,1,0,90.91
7901,8,0,1,88.89
7902,18,4,2,75.00
7903,0,10,0,0.00
7904,2,8,3,15.38
7905,16,2,3,76.19
7906,50,5,2,87.72
7907,32,2,4,84.21
7908,9,1,1,81.82
7909,50,9,2,81.97
7910,18,3,1,81.82
7911,48,4,2,88.89
7912,22,1,2,88.00
7913,49,3,5,85.96
7914,46,0,4,92.00
7915,23,9,1,69.70
7916,42,7,3,80.77
7917,4,6,3,30.77
7918,22,4,0,84.62
7919,20,4,5,68.97
7920,31,8,0,79.49
7921,45,7,2,83.33
7922,41,0,5,89.13
7923,12,10,5,44.44
7924,41,2,5,85.42
7925,23,1,0,95.83
7926,6,10,0,37.50
7927,18,7,2,66.67
7928,23,0,2,92.00
7929,34,1,2,91.89
7930,7,4,2,53.85
7931,28,0,1,96.55
7932,25,10,5,62.50
7933,31,5,5,75.61
7934,6,3,1,60.00
7935,5,8,4,29.41
7936,40,0,0,100.00
7937,41,0,2,95.35
7938,6,9,0,40.00
7939,22,9,4,62.86
7940,3,7,3,23.08
7941,39,9,0,81.25
7942,1,10,3,7.14
7943,34,9,3,73.91
7944,30,7,0,81.08
7945,47,10,2,79.66
7946,14,0,0,100.00
7947,45,9,5,76.27
7948,44,4,5,83.02
7949,5,0,2,71.43
7950,10,3,2,66.67
7951,1,9,5,6.67
7952,34,4,2,85.00
7953,44,1,0,97.78
7954,27,2,1,90.00
7955,11,2,0,84.62
7956,13,4,4,61.90
7957,13,7,3,56.52
7958,47,3,4,87.04
7959,39,2,2,90.70
7960,37,5,5,78.72
7961,30,0,0,100.00
7962,49,2,5,87.50
7963,14,6,4,58.33
7964,17,7,2,65.38
7965,49,7,4,81.67
7966,13,7,3,56.52
7967,7,4,3,50.00
7968,21,7,5,63.64
7969,25,5,0,83.33
7970,48,9,1,82.76
7971,27,1,0,96.43
7972,44,9,1,81.48
7973,17,10,1,60.71
7974,36,10,3,73.47
7975,20,8,3,64.52
7976,1,1,3,20.00
7977,30,9,4,69.77
7978,27,5,4,75.00
7979,42,4,4,84.00
7980,7,4,3,50.00
7981,47,8,4,79.66
7982,9,3,0,75.00
7983,8,2,2,66.67
7984,2,0,0,100.00
7985,7,3,0,70.00
7986,19,5,2,73.08
7987,40,4,5,81.63
7988,19,1,3,82.61
7989,11,5,1,64.71
7990,16,0,4,80.00
7991,9,2,3,64.29
7992,30,4,2,83.33
7993,28,3,3,82.35
7994,14,3,5,63.64
7995,17,10,2,58.62
7996,20,3,2,80.00
7997,19,4,0,82.61
7998,46,0,1,97.87
7999,37,0,4,90.24
8000,33,10,3,71.74
8001,24,6,3,72.73
8002,19,4,2,76.00
8003,7,0,2,77.78
8004,47,3,5,85.45
8005,41,3,4,85.42
8006,10,1,2,76.92
8007,36,9,2,76.60
8008,36,5,0,87.80
8009,37,7,4,77.08
8010,1,3,4,12.50
8011,49,2,4,89.09
8012,37,4,4,82.22
8013,36,10,4,72.00
8014,20,5,1,76.92
8015,16,10,1,59.26
8016,28,4,5,75.68
8017,13,10,2,52.00
8018,31,0,3,91.18
8019,5,8,0,38.46
8020,15,4,2,71.43
8021,33,0,0,100.00
8022,21,10,5,58.33
8023,4,3,4,36.36
8024,33,8,1,78.57
8025,21,3,0,87.50
8026,19,10,0,65.52
8027,38,1,4,88.37
8028,49,1,1,96.08
8029,37,9,3,75.51
8030,34,5,1,85.00
8031,46,0,2,95.83
8032,1,7,0,12.50
8033,29,5,5,74.36
8034,41,6,4,80.39
8035,10,10,1,47.62
8036,22,2,0,91.67
8037,11,5,3,57.89
8038,36,9,4,73.47
8039,49,4,1,90.74
8040,28,6,2,77.78
8041,16,10,5,51.61
8042,20,7,4,64.52
8043,39,5,0,88.64
8044,35,8,5,72.92
8045,11,0,5,68.75
8046,36,2,5,83.72
8047,1,5,2,12.50
8048,0,8,2,0.00
8049,22,6,4,68.75
8050,5,8,1,35.71
8051,26,1,5,81.25
8052,44,7,4,80.00
8053,42,10,5,73.68
8054,11,2,3,68.75
8055,36,5,4,80.00
8056,45,4,2,88.24
8057,5,1,3,55.56
8058,44,3,1,91.67
8059,40,3,5,83.33
8060,6,10,0,37.50
8061,14,4,0,77.78
8062,45,4,3,86.54
8063,19,4,2,76.00
8064,5,7,5,29.41
8065,39,4,0,90.70
8066,42,2,4,87.50
8067,28,9,3,70.00
8068,29,9,1,74.36
8069,32,8,0,80.00
8070,4,3,3,40.00
8071,41,0,1,97.62
8072,14,6,3,60.87
8073,42,0,4,91.30
8074,32,0,4,88.89
8075,5,4,3,41.67
8076,18,5,0,78.26
8077,45,4,3,86.54
8078,37,6,5,77.08
8079,27,9,3,69.23
8080,28,3,2,84.85
8081,33,1,4,86.84
8082,45,10,3,77.59
8083,18,8,5,58.06
8084,37,8,1,80.43
8085,25,5,4,73.53
8086,28,4,5,75.68
8087,34,6,3,79.07
8088,48,7,5,80.00
8089,30,8,5,69.77
8090,8,5,0,61.54
8091,29,6,0,82.86
8092,43,4,3,86.00
8093,37,7,3,78.72
8094,17,0,4,80.95
8095,43,6,1,86.00
8096,10,10,4,41.67
8097,9,1,2,75.00
8098,23,2,5,76.67
8099,24,7,3,70.59
8100,6,9,2,35.29
8101,40,4,5,81.63
8102,36,0,2,94.74
8103,43,4,3,86.00
8104,4,9,4,23.53
8105,17,3,0,85.00
8106,20,1,4,80.00
8107,44,0,5,89.80
8108,9,2,2,69.23
8109,45,3,1,91.84
8110,9,6,5,45.00
8111,49,1,2,94.23
8112,5,1,0,83.33
8113,47,2,5,87.04
8114,9,1,2,75.00
8115,2,8,5,13.33
8116,35,4,3,83.33
8117,45,4,5,83.33
8118,19,3,3,76.00
8119,12,1,3,75.00
8120,37,6,2,82.22
8121,26,3,4,78.79
8122,43,8,3,79.63
8123,46,2,1,93.88
8124,3,8,1,25.00
8125,22,4,1,81.48
8126,40,6,1,85.11
8127,16,9,3,57.14
8128,35,8,1,79.55
8129,47,3,5,85.45
8130,19,2,2,82.61
8131,9,9,0,50.00
8132,21,4,4,72.41
8133,16,0,2,88.89
8134,48,0,0,100.00
8135,3,2,3,37.50
8136,21,9,2,65.63
8137,30,1,2,90.91
8138,12,10,5,44.44
8139,4,7,1,33.33
8140,22,7,5,64.71
8141,36,7,1,81.82
8142,9,9,5,39.13
8143,7,4,0,63.64
8144,17,8,2,62.96
8145,38,10,1,77.55
8146,18,1,5,75.00
8147,50,3,1,92.59
8148,32,4,1,86.49
8149,44,0,0,100.00
8150,34,0,0,100.00
8151,25,10,4,64.10
8152,31,3,3,83.78
8153,24,0,2,92.31
8154,46,5,0,90.20
8155,4,0,0,100.00
8156,1,6,4,9.09
8157,38,3,0,92.68
8158,8,3,5,50.00
8159,50,1,4,90.91
8160,8,8,1,47.06
8161,6,6,0,50.00
8162,26,8,2,72.22
8163,48,7,0,87.27
8164,26,9,1,72.22
8165,46,10,4,76.67
8166,47,4,2,88.68
8167,10,1,4,66.67
8168,47,8,5,78.33
8169,20,4,0,83.33
8170,37,2,0,94.87
8171,36,4,5,80.00
8172,21,4,5,70.00
8173,50,1,1,96.15
8174,20,6,1,74.07
8175,50,9,4,79.37
8176,30,4,2,83.33
8177,44,5,1,88.00
8178,44,0,2,95.65
8179,31,9,3,72.09
8180,37,2,5,84.09
8181,15,7,3,60.00
8182,3,4,3,30.00
8183,2,5,4,18.18
8184,44,10,4,75.86
8185,13,0,1,92.86
8186,38,1,4,88.37
8187,25,1,3,86.21
8188,3,0,0,100.00
8189,3,2,1,50.00
8190,11,6,3,55.00
8191,6,3,2,54.55
8192,42,3,1,91.30
8193,36,2,3,87.80
8194,2,6,3,18.18
8195,24,8,5,64.86
8196,49,3,0,94.23
8197,36,3,0,92.31
8198,16,3,5,66.67
8199,6,10,2,33.33
8200,5,2,3,50.00
8201,18,9,1,64.29
8202,19,6,5,63.33
8203,39,9,2,78.00
8204,15,0,4,78.95
8205,37,4,5,80.43
8206,13,2,5,65.00
8207,31,3,0,91.18
8208,39,7,4,78.00
8209,10,1,1,83.33
8210,3,9,1,23.08
8211,43,5,0,89.58
8212,18,4,1,78.26
8213,6,3,4,46.15
8214,34,0,4,89.47
8215,43,0,2,95.56
8216,23,3,1,85.19
8217,41,7,3,80.39
8218,25,8,5,65.79
8219,19,5,3,70.37
8220,6,4,1,54.55
8221,11,3,1,73.33
8222,37,9,0,80.43
8223,4,0,0,100.00
8224,33,2,1,91.67
8225,50,1,1,96.15
8226,31,2,1,91.18
8227,41,3,0,93.18
8228,0,8,4,0.00
8229,10,7,5,45.45
8230,36,3,1,90.00
8231,24,5,2,77.42
8232,37,6,0,86.05
8233,35,10,0,77.78
8234,20,0,1,95.24
8235,19,8,4,61.29
8236,20,0,5,80.00
8237,10,4,0,71.43
8238,25,2,0,92.59
8239,5,0,0,100.00
8240,27,6,3,75.00
8241,11,3,0,78.57
8242,11,4,5,55.00
8243,38,1,4,88.37
8244,35,0,4,89.74
8245,46,10,0,82.14
8246,28,2,1,90.32
8247,13,2,4,68.42
8248,50,9,0,84.75
8249,20,4,4,71.43
8250,19,10,2,61.29
8251,26,10,5,63.41
8252,16,2,5,69.57
8253,47,9,4,78.33
8254,35,6,5,76.09
8255,33,1,1,94.29
8256,8,10,4,36.36
8257,27,4,4,77.14
8258,27,2,4,81.82
8259,25,8,1,73.53
8260,5,6,2,38.46
8261,44,6,0,88.00
8262,32,9,0,78.05
8263,29,4,1,85.29
8264,38,0,2,95.00
8265,19,3,3,76.00
8266,4,9,4,23.53
8267,11,5,3,57.89
8268,26,0,1,96.30
8269,38,4,4,82.61
8270,48,3,4,87.27
8271,24,3,4,77.42
8272,21,4,4,72.41
8273,17,5,1,73.91
8274,13,2,0,86.67
8275,11,7,3,52.38
8276,21,0,1,95.45
8277,30,7,0,81.08
8278,21,6,0,77.78
8279,23,4,5,71.88
8280,2,1,1,50.00
8281,33,1,3,89.19
8282,46,9,1,82.14
8283,45,6,0,88.24
8284,40,2,0,95.24
8285,34,9,3,73.91
8286,7,4,1,58.33
8287,3,2,4,33.33
8288,39,3,5,82.98
8289,16,6,2,66.67
8290,37,9,0,80.43
8291,20,4,5,68.97
8292,32,6,1,82.05
8293,20,0,2,90.91
8294,19,6,1,73.08
8295,4,9,1,28.57
8296,33,1,4,86.84
8297,38,9,5,73.08
8298,31,4,2,83.78
8299,12,7,0,63.16
8300,34,1,4,87.18
8301,15,6,4,60.00
8302,15,9,0,62.50
8303,49,2,3,90.74
8304,18,3,2,78.26
8305,32,10,0,76.19
8306,2,3,1,33.33
8307,12,8,4,50.00
8308,37,9,3,75.51
8309,21,2,3,80.77
8310,32,6,5,74.42
8311,12,10,5,44.44
8312,2,1,4,28.57
8313,36,10,2,75.00
8314,17,10,4,54.84
8315,10,5,4,52.63
8316,32,2,0,94.12
8317,1,3,2,16.67
8318,39,9,4,75.00
8319,7,8,0,46.67
8320,21,8,3,65.63
8321,35,0,3,92.11
8322,12,0,0,100.00
8323,26,3,4,78.79
8324,48,1,4,90.57
8325,28,7,1,77.78
8326,40,9,0,81.63
8327,29,7,1,78.38
8328,16,7,5,57.14
8329,8,2,2,66.67
8330,19,4,3,73.08
8331,20,6,1,74.07
8332,6,4,4,42.86
8333,8,0,5,61.54
8334,13,7,5,52.00
8335,43,8,0,84.31
8336,13,0,2,86.67
8337,50,6,5,81.97
8338,8,4,2,57.14
8339,5,3,0,62.50
8340,37,7,1,82.22
8341,18,4,3,72.00
8342,37,8,0,82.22
8343,16,10,5,51.61
8344,35,5,4,79.55
8345,32,4,2,84.21
8346,11,3,4,61.11
8347,18,10,0,64.29
8348,0,0,1,0.00
8349,26,9,2,70.27
8350,22,10,3,62.86
8351,3,10,1,21.43
8352,34,2,4,85.00
8353,40,1,0,97.56
8354,15,9,2,57.69
8355,18,4,4,69.23
8356,13,4,2,68.42
8357,18,4,0,81.82
8358,3,7,0,30.00
8359,26,9,1,72.22
8360,19,0,0,100.00
8361,6,6,2,42.86
8362,47,7,1,85.45
8363,6,1,1,75.00
8364,8,5,3,50.00
8365,40,6,3,81.63
8366,5,6,4,33.33
8367,30,2,2,88.24
8368,10,5,3,55.56
8369,50,7,0,87.72
8370,45,0,1,97.83
8371,37,2,3,88.10
8372,8,4,3,53.33
8373,29,4,0,87.88
8374,25,0,1,96.15
8375,9,8,2,47.37
8376,31,6,1,81.58
8377,43,3,4,86.00
8378,15,5,4,62.50
8379,40,0,0,100.00
8380,36,8,2,78.26
8381,37,6,5,77.08
8382,16,6,4,61.54
8383,20,9,4,60.61
8384,44,5,5,81.48
8385,27,7,0,79.41
8386,39,3,0,92.86
8387,9,7,1,52.94
8388,35,10,1,76.09
8389,32,3,4,82.05
8390,20,4,4,71.43
8391,9,10,5,37.50
8392,17,6,4,62.96
8393,2,5,0,28.57
8394,28,4,1,84.85
8395,48,1,5,88.89
8396,15,0,1,93.75
8397,0,5,3,0.00
8398,12,0,5,70.59
8399,13,7,4,54.17
8400,37,10,4,72.55
8401,32,8,3,74.42
8402,39,1,3,90.70
8403,1,2,4,14.29
8404,5,3,4,41.67
8405,15,1,1,88.24
8406,20,0,0,100.00
8407,3,0,2,60.00
8408,7,4,0,63.64
8409,39,0,4,90.70
8410,44,6,4,81.48
8411,48,5,1,88.89
8412,50,7,1,86.21
8413,28,10,1,71.79
8414,9,6,0,60.00
8415,48,8,4,80.00
8416,6,9,2,35.29
8417,39,3,1,90.70
8418,21,4,0,84.00
8419,13,3,0,81.25
8420,34,7,3,77.27
8421,12,1,1,85.71
8422,36,9,1,78.26
8423,28,10,3,68.29
8424,15,4,4,65.22
8425,18,2,1,85.71
8426,36,7,5,75.00
8427,34,1,3,89.47
8428,19,8,5,59.38
8429,36,1,1,94.74
8430,26,6,3,74.29
8431,33,8,2,76.74
8432,23,7,2,71.88
8433,22,3,5,73.33
8434,18,0,0,100.00
8435,37,2,2,90.24
8436,49,2,1,94.23
8437,22,10,5,59.46
8438,15,1,5,71.43
8439,0,4,4,0.00
8440,3,7,2,25.00
8441,44,8,0,84.62
8442,45,6,0,88.24
8443,29,4,2,82.86
8444,14,10,2,53.85
8445,5,2,5,41.67
8446,9,9,2,45.00
8447,1,9,4,7.14
8448,19,9,0,67.86
8449,4,2,1,57.14
8450,19,10,5,55.88
8451,42,2,5,85.71
8452,0,9,5,0.00
8453,7,9,5,33.33
8454,6,4,4,42.86
8455,21,0,5,80.77
8456,38,4,0,90.48
8457,17,4,0,80.95
8458,18,3,2,78.26
8459,45,0,5,90.00
8460,42,6,3,82.35
8461,50,7,0,87.72
8462,35,10,5,70.00
8463,9,5,4,50.00
8464,39,4,5,81.25
8465,49,9,4,79.03
8466,28,10,5,65.12
8467,1,10,4,6.67
8468,18,9,5,56.25
8469,50,1,5,89.29
8470,41,3,0,93.18
8471,26,4,0,86.67
8472,1,1,2,25.00
8473,45,5,2,86.54
8474,7,1,4,58.33
8475,20,0,2,90.91
8476,47,9,4,78.33
8477,15,9,4,53.57
8478,4,9,5,22.22
8479,0,9,0,0.00
8480,36,0,4,90.00
8481,18,7,2,66.67
8482,24,10,0,70.59
8483,15,5,2,68.18
8484,40,7,0,85.11
8485,26,9,3,68.42
8486,42,5,2,85.71
8487,12,6,0,66.67
8488,47,10,4,77.05
8489,48,7,0,87.27
8490,1,2,3,16.67
8491,9,8,2,47.37
8492,13,8,3,54.17
8493,18,2,1,85.71
8494,43,6,1,86.00
8495,40,5,3,83.33
8496,32,3,3,84.21
8497,14,10,0,58.33
8498,50,0,1,98.04
8499,20,8,3,64.52
8500,50,2,1,94.34
8501,46,9,3,79.31
8502,7,8,4,36.84
8503,3,7,5,20.00
8504,38,1,5,86.36
8505,11,8,4,47.83
8506,33,6,2,80.49
8507,15,10,4,51.72
8508,49,8,3,81.67
8509,9,9,3,42.86
8510,27,8,0,77.14
8511,35,3,1,89.74
8512,24,3,5,75.00
8513,18,6,1,72.00
8514,32,4,2,84.21
8515,43,3,5,84.31
8516,13,5,3,61.90
8517,0,4,5,0.00
8518,18,9,2,62.07
8519,14,10,1,56.00
8520,50,3,4,87.72
8521,27,5,2,79.41
8522,32,10,4,69.57
8523,26,9,1,72.22
8524,43,3,5,84.31
8525,42,5,0,89.36
8526,12,3,5,60.00
8527,30,8,5,69.77
8528,43,10,0,81.13
8529,23,9,4,63.89
8530,41,8,2,80.39
8531,27,0,4,87.10
8532,4,0,1,80.00
8533,0,6,2,0.00
8534,4,2,4,40.00
8535,1,6,1,12.50
8536,33,4,4,80.49
8537,28,4,0,87.50
8538,5,3,1,55.56
8539,23,8,2,69.70
8540,24,9,0,72.73
8541,5,3,2,50.00
8542,7,1,0,87.50
8543,11,4,4,57.89
8544,33,9,4,71.74
8545,47,10,5,75.81
8546,6,6,2,42.86
8547,24,5,3,75.00
8548,13,10,0,56.52
8549,7,8,4,36.84
8550,31,3,4,81.58
8551,6,5,0,54.55
8552,5,7,5,29.41
8553,37,9,4,74.00
8554,10,6,1,58.82
8555,1,9,5,6.67
8556,8,8,2,44.44
8557,31,0,4,88.57
8558,8,10,0,44.44
8559,31,8,1,77.50
8560,46,4,3,86.79
8561,5,6,2,38.46
8562,42,2,0,95.45
8563,12,2,1,80.00
8564,18,10,2,60.00
8565,2,2,4,25.00
8566,32,9,1,76.19
8567,42,2,2,91.30
8568,46,7,2,83.64
8569,9,6,1,56.25
8570,32,3,0,91.43
8571,48,4,1,90.57
8572,6,0,4,60.00
8573,36,7,5,75.00
8574,21,4,0,84.00
8575,45,9,1,81.82
8576,26,0,3,89.66
8577,2,3,4,22.22
8578,12,7,4,52.17
8579,14,6,4,58.33
8580,41,3,4,85.42
8581,38,8,4,76.00
8582,35,10,4,71.43
8583,37,3,1,90.24
8584,3,3,5,27.27
8585,37,7,1,82.22
8586,1,7,4,8.33
8587,7,0,3,70.00
8588,19,3,0,86.36
8589,37,9,0,80.43
8590,49,1,0,98.00
8591,15,1,5,71.43
8592,18,10,2,60.00
8593,7,10,4,33.33
8594,39,10,3,75.00
8595,42,3,1,91.30
8596,49,9,2,81.67
8597,46,4,1,90.20
